clip_name,context_word,clip_genre,TSNE1,TSNE2
80s_LOW_02,bar,80s,12.639307,-23.418385
Jaz_MED_07,videogame,Jazz,-38.950996,14.264824
80s_MED_08,videogame,80s,11.123908,-16.522566
Met_LOW_09,concert,Metal,14.018874,10.597783
Met_MED_20,videogame,Metal,-41.94438,12.303104
80s_LOW_06,concert,80s,-41.105614,13.422626
Ele_MED_20,concert,Electronic,27.400753,-22.91253
Ele_LOW_14,bar,Electronic,19.406656,-7.696843
Jaz_LOW_21,movie,Jazz,19.153555,-6.4659853
Ele_LOW_09,videogame,Electronic,-12.847284,4.377004
Met_MED_19,bar,Metal,-7.255692,-6.1695714
Jaz_LOW_19,concert,Jazz,30.992329,36.583515
Ele_MED_19,movie,Electronic,13.452011,-24.367916
Jaz_MED_02,bar,Jazz,42.337887,-10.370766
Met_LOW_14,movie,Metal,-17.93322,11.173024
Jaz_MED_07,videogame,Jazz,-4.8325834,-40.092564
Ele_LOW_09,videogame,Electronic,-13.668607,-42.328392
Ele_MED_19,movie,Electronic,4.9994555,7.3108616
Met_LOW_09,concert,Metal,0.12240918,20.260952
Jaz_LOW_19,concert,Jazz,25.706032,33.369205
80s_LOW_06,concert,80s,-5.1941094,28.206726
Met_MED_19,bar,Metal,24.194763,16.663313
Met_MED_20,videogame,Metal,-18.264757,12.2949095
Ele_LOW_14,bar,Electronic,-27.870237,-36.26487
80s_LOW_02,bar,80s,35.362564,8.110884
Jaz_MED_02,bar,Jazz,33.408615,7.6297846
Jaz_LOW_21,movie,Jazz,39.58316,-2.6871872
80s_MED_13,movie,80s,-24.652554,16.285704
80s_LOW_02,bar,80s,-3.8707395,16.354782
Met_MED_20,videogame,Metal,-10.500822,-44.75654
80s_MED_13,movie,80s,-13.971836,-19.15827
80s_LOW_06,concert,80s,18.842867,-0.2851691
Ele_LOW_09,videogame,Electronic,-25.431602,-26.735048
Ele_LOW_14,bar,Electronic,28.55578,23.259254
Jaz_MED_07,videogame,Jazz,36.609978,27.221533
Jaz_LOW_19,concert,Jazz,10.877171,23.260368
Ele_MED_19,movie,Electronic,16.85144,5.425223
Jaz_MED_02,bar,Jazz,23.743048,-21.35961
Ele_MED_20,concert,Electronic,-24.502167,-26.500296
Met_LOW_09,concert,Metal,24.399265,-0.32225376
80s_MED_08,videogame,80s,-10.013386,0.8449444
Jaz_LOW_21,movie,Jazz,-16.41167,-14.455296
Met_LOW_14,movie,Metal,-44.58699,-1.4098526
Jaz_LOW_19,concert,Jazz,-26.240112,-19.064276
Ele_LOW_09,videogame,Electronic,25.14735,23.097359
Jaz_MED_07,videogame,Jazz,30.15734,11.68879
80s_LOW_02,bar,80s,8.764121,-29.296417
Met_MED_19,bar,Metal,-46.756416,4.961427
Ele_MED_20,concert,Electronic,-14.223642,3.2149236
Met_LOW_14,movie,Metal,-38.603973,-20.353401
Ele_LOW_14,bar,Electronic,-37.450836,-3.6166906
80s_MED_08,videogame,80s,-19.416237,-12.37415
Met_LOW_14,movie,Metal,-51.0355,-13.792504
80s_MED_13,movie,80s,-3.270482,44.091095
80s_MED_08,videogame,80s,-15.651442,-16.137585
80s_LOW_06,concert,80s,-29.745096,-7.4571133
Ele_MED_19,movie,Electronic,-17.513426,-30.46716
Jaz_LOW_21,movie,Jazz,-7.959061,-30.808975
80s_LOW_02,bar,80s,27.035671,-31.332926
Jaz_MED_07,videogame,Jazz,10.123885,-25.732489
Met_MED_19,bar,Metal,-19.823639,26.924725
Ele_LOW_14,bar,Electronic,-38.284294,-21.01859
Jaz_MED_02,bar,Jazz,-18.949224,-5.341258
Ele_MED_20,concert,Electronic,-24.144903,-30.396906
Met_LOW_09,concert,Metal,10.168611,-9.602352
Jaz_LOW_19,concert,Jazz,-35.564774,-33.349358
Met_MED_20,videogame,Metal,-33.681248,-1.8754123
Ele_LOW_09,videogame,Electronic,21.923332,-24.705406
Met_LOW_14,movie,Metal,-1.0528611,11.36942
Jaz_MED_02,bar,Jazz,3.9395628,-12.122498
Jaz_MED_07,videogame,Jazz,31.302343,-21.164877
Met_MED_19,bar,Metal,-13.927617,25.692312
Jaz_LOW_19,concert,Jazz,0.3594233,7.0056357
Met_LOW_09,concert,Metal,-35.02587,5.369076
Jaz_LOW_21,movie,Jazz,-17.505573,17.629774
Met_MED_20,videogame,Metal,-50.49147,3.8876376
Ele_LOW_09,videogame,Electronic,-36.786163,-1.6734586
80s_LOW_02,bar,80s,7.4113016,-16.231379
80s_LOW_06,concert,80s,-11.536282,-11.655545
80s_MED_13,movie,80s,-0.9704636,7.8867383
Ele_MED_19,movie,Electronic,4.637981,-8.680741
Ele_LOW_14,bar,Electronic,-14.663213,10.881453
80s_MED_08,videogame,80s,4.4817586,-11.981143
Ele_MED_20,concert,Electronic,-32.37289,11.952439
80s_MED_08,videogame,80s,-23.57865,11.629764
Ele_MED_19,movie,Electronic,-17.77045,19.527376
80s_LOW_02,bar,80s,3.632149,24.503107
Ele_LOW_14,bar,Electronic,43.38482,24.6944
Jaz_LOW_19,concert,Jazz,14.769227,31.268501
Met_LOW_09,concert,Metal,1.0639086,18.399883
80s_MED_13,movie,80s,24.25869,41.094913
Met_MED_20,videogame,Metal,-15.876933,-48.305794
80s_LOW_06,concert,80s,24.430649,12.989316
Met_MED_19,bar,Metal,41.80691,26.864117
Met_LOW_14,movie,Metal,-38.617123,4.9373703
Jaz_LOW_21,movie,Jazz,-19.495184,-19.311165
Jaz_MED_02,bar,Jazz,43.734795,19.647541
Ele_LOW_09,videogame,Electronic,0.96044874,-38.7719
Jaz_MED_07,videogame,Jazz,25.696321,41.42495
80s_MED_13,movie,80s,-7.5716033,38.19751
Ele_LOW_09,videogame,Electronic,-30.349506,23.460928
Jaz_LOW_21,movie,Jazz,-14.096105,31.37755
Ele_MED_19,movie,Electronic,19.553043,-24.576412
Jaz_LOW_19,concert,Jazz,-8.29637,-14.910437
80s_LOW_06,concert,80s,35.899284,26.340925
Met_LOW_14,movie,Metal,16.383764,-20.375576
Jaz_MED_02,bar,Jazz,50.919815,11.283853
Ele_LOW_14,bar,Electronic,15.975866,-20.765892
Jaz_MED_07,videogame,Jazz,43.27769,13.371636
Met_LOW_09,concert,Metal,-26.035183,5.5630836
80s_LOW_02,bar,80s,16.31349,-12.970244
Met_MED_19,bar,Metal,38.551647,-5.933681
80s_MED_08,videogame,80s,-34.976036,9.890227
Met_MED_20,videogame,Metal,-31.23848,-26.692497
Ele_MED_20,concert,Electronic,29.861776,-23.529072
Ele_LOW_14,bar,Electronic,7.4591136,-15.257153
80s_MED_13,movie,80s,8.237303,-16.849794
Met_LOW_09,concert,Metal,-11.841883,23.681551
Jaz_LOW_19,concert,Jazz,-11.8495455,23.679087
Ele_LOW_09,videogame,Electronic,14.030618,-34.355473
Met_LOW_14,movie,Metal,-12.027383,23.477085
Jaz_MED_07,videogame,Jazz,46.42396,7.2094646
80s_MED_08,videogame,80s,12.2599745,-33.689
Met_MED_19,bar,Metal,-1.7395564,9.593491
Jaz_LOW_21,movie,Jazz,-8.907737,-5.6246676
80s_LOW_02,bar,80s,-2.2243786,7.636161
80s_LOW_06,concert,80s,-14.144068,-42.368557
Ele_MED_19,movie,Electronic,-8.06049,-6.1103187
Jaz_MED_02,bar,Jazz,7.007448,-31.103592
80s_MED_08,videogame,80s,15.748078,-34.226936
Jaz_LOW_21,movie,Jazz,35.311638,-17.750172
80s_LOW_02,bar,80s,37.60497,-17.318571
Jaz_MED_02,bar,Jazz,46.99423,7.145599
Ele_LOW_09,videogame,Electronic,-31.130846,26.635254
Ele_MED_20,concert,Electronic,-12.493642,6.987137
Met_MED_20,videogame,Metal,9.425783,20.750257
80s_MED_13,movie,80s,15.671528,-0.4195811
Ele_MED_19,movie,Electronic,19.88489,-8.265538
Met_LOW_14,movie,Metal,-31.05679,26.277868
Met_LOW_09,concert,Metal,9.367831,20.486677
80s_LOW_06,concert,80s,45.798847,12.3147745
Jaz_MED_07,videogame,Jazz,-2.6140342,45.08752
Ele_LOW_14,bar,Electronic,34.625134,33.13241
Jaz_LOW_19,concert,Jazz,-23.42095,-17.24739
Met_LOW_09,concert,Metal,8.657043,-2.2316396
Ele_MED_19,movie,Electronic,7.1320233,-8.68455
80s_LOW_06,concert,80s,31.632679,37.848476
Met_MED_19,bar,Metal,33.420933,39.93537
80s_LOW_02,bar,80s,1.5011394,-5.237986
Jaz_MED_07,videogame,Jazz,-12.649937,-36.784454
Met_LOW_14,movie,Metal,-48.344265,-4.4216914
Jaz_MED_07,videogame,Jazz,51.892784,-2.6834457
Met_MED_20,videogame,Metal,36.038795,-22.896774
Ele_LOW_09,videogame,Electronic,-13.488456,0.28050148
80s_MED_08,videogame,80s,30.49354,-14.55762
80s_MED_13,movie,80s,23.194551,-19.77011
Met_MED_19,bar,Metal,41.802837,-10.389488
Met_LOW_14,movie,Metal,14.527473,-15.671111
80s_LOW_02,bar,80s,20.056927,-13.565834
80s_LOW_06,concert,80s,4.409001,24.61517
Jaz_LOW_21,movie,Jazz,-22.445108,14.700515
Jaz_MED_02,bar,Jazz,22.63122,-19.461143
Met_LOW_09,concert,Metal,10.242998,11.927784
Jaz_LOW_19,concert,Jazz,22.747057,-28.065077
Jaz_MED_02,bar,Jazz,5.9792814,-17.612938
Ele_LOW_09,videogame,Electronic,3.9285383,-18.424047
80s_LOW_02,bar,80s,5.979265,-17.612898
Ele_LOW_14,bar,Electronic,4.733674,-19.336739
Ele_MED_19,movie,Electronic,3.9285383,-18.424047
Met_MED_19,bar,Metal,3.9285383,-18.424047
Met_MED_20,videogame,Metal,2.8064377,-39.385235
80s_LOW_06,concert,80s,3.4476252,-16.872595
80s_MED_08,videogame,80s,4.034269,-18.333347
Met_LOW_09,concert,Metal,1.6613663,-17.346985
Met_LOW_14,movie,Metal,1.6613824,-17.347029
Jaz_MED_07,videogame,Jazz,6.863375,-17.111534
Jaz_LOW_19,concert,Jazz,1.5621033,-17.670761
Jaz_LOW_21,movie,Jazz,4.317734,-16.310213
Jaz_LOW_19,concert,Jazz,-6.4814124,-11.011324
Met_MED_19,bar,Metal,11.555662,-36.71984
Met_LOW_09,concert,Metal,-17.442287,9.695393
Jaz_LOW_21,movie,Jazz,-10.2212105,-24.265406
Met_LOW_14,movie,Metal,-31.049961,17.024134
80s_LOW_06,concert,80s,-16.166153,-9.7279825
80s_MED_13,movie,80s,-18.930885,3.3980677
Jaz_MED_07,videogame,Jazz,-17.027748,5.3319235
Ele_MED_19,movie,Electronic,7.44569,-22.152351
Ele_LOW_14,bar,Electronic,-30.387526,-36.211246
80s_MED_08,videogame,80s,23.30788,43.47858
80s_LOW_02,bar,80s,34.185196,12.115216
Ele_MED_20,concert,Electronic,12.587468,-1.7168556
Jaz_MED_02,bar,Jazz,-39.934452,-16.479568
Met_MED_20,videogame,Metal,-19.419706,4.358563
Ele_LOW_14,bar,Electronic,31.879827,29.218079
Jaz_MED_07,videogame,Jazz,26.416042,10.065193
80s_MED_08,videogame,80s,23.757853,10.33647
Met_MED_19,bar,Metal,-30.611612,18.091608
80s_LOW_02,bar,80s,28.051197,9.779716
Met_MED_20,videogame,Metal,-30.506569,18.332098
Ele_MED_19,movie,Electronic,7.8341303,0.94742125
80s_LOW_06,concert,80s,-24.011656,16.553167
Jaz_LOW_21,movie,Jazz,-13.731872,-23.386068
80s_MED_13,movie,80s,10.127562,-0.7385104
Jaz_LOW_19,concert,Jazz,26.142082,11.046943
Jaz_MED_02,bar,Jazz,26.030733,10.349685
Met_LOW_09,concert,Metal,-30.722118,17.714907
Ele_LOW_14,bar,Electronic,-6.964031,-11.607573
Met_LOW_14,movie,Metal,-52.780735,-9.758393
Jaz_MED_07,videogame,Jazz,44.711025,8.377838
Met_LOW_09,concert,Metal,-26.314985,32.575905
Jaz_LOW_21,movie,Jazz,-13.2948,-11.80096
80s_MED_13,movie,80s,-5.5532556,42.662006
80s_LOW_02,bar,80s,12.011952,-26.609615
Jaz_MED_02,bar,Jazz,45.346966,-0.8634159
Jaz_MED_07,videogame,Jazz,46.818768,2.3140464
Met_LOW_09,concert,Metal,2.3352752,2.5081728
Ele_MED_20,concert,Electronic,10.8575535,-44.87096
80s_MED_13,movie,80s,-41.35771,-7.204304
80s_LOW_06,concert,80s,5.5687485,14.786688
Jaz_MED_02,bar,Jazz,38.137146,9.285959
Jaz_LOW_21,movie,Jazz,-19.11959,-19.48208
Ele_MED_19,movie,Electronic,-17.568604,0.10399341
80s_LOW_02,bar,80s,-44.92666,-24.327095
Ele_LOW_09,videogame,Electronic,-41.614998,-10.535228
Ele_LOW_14,bar,Electronic,-22.395603,-33.11427
Jaz_LOW_19,concert,Jazz,11.265842,-13.18837
Met_MED_19,bar,Metal,-29.900183,-15.765945
Met_LOW_14,movie,Metal,-28.38138,-11.168649
Met_MED_20,videogame,Metal,-30.573534,-16.078058
Jaz_LOW_19,concert,Jazz,27.662537,34.7592
Ele_MED_19,movie,Electronic,4.9384036,-42.517128
80s_LOW_02,bar,80s,-0.53149873,44.714317
80s_MED_13,movie,80s,9.485658,-38.367638
Met_LOW_09,concert,Metal,7.5658383,26.258207
80s_MED_08,videogame,80s,2.331719,-28.73547
Ele_LOW_14,bar,Electronic,27.908731,22.820503
Jaz_MED_07,videogame,Jazz,28.951359,-7.853791
Met_MED_19,bar,Metal,-49.616055,6.4327126
Jaz_MED_02,bar,Jazz,10.719433,22.474754
Ele_MED_20,concert,Electronic,16.57265,-35.697674
80s_LOW_06,concert,80s,29.39663,39.53102
80s_MED_08,videogame,80s,3.3414667,-30.037985
80s_MED_13,movie,80s,26.56355,-2.7677622
80s_LOW_02,bar,80s,-4.210185,42.88496
Met_MED_20,videogame,Metal,-42.001472,19.357183
Ele_LOW_09,videogame,Electronic,-49.472416,-11.234365
Jaz_MED_02,bar,Jazz,36.16837,-12.707536
Ele_MED_19,movie,Electronic,23.133417,-12.113521
80s_LOW_06,concert,80s,39.930923,-2.9929838
Jaz_MED_07,videogame,Jazz,-25.933874,1.1075057
Met_LOW_14,movie,Metal,-46.44873,-13.000313
Jaz_LOW_21,movie,Jazz,51.63253,-0.36715838
Jaz_LOW_19,concert,Jazz,-3.2552385,-38.774395
Ele_LOW_14,bar,Electronic,-35.238766,-21.484976
Met_LOW_09,concert,Metal,22.29919,21.670803
Jaz_MED_02,bar,Jazz,22.315481,41.241642
80s_MED_13,movie,80s,32.09892,-6.636521
Met_LOW_14,movie,Metal,-49.657917,-5.900949
80s_LOW_02,bar,80s,13.9441185,-28.56261
Met_MED_19,bar,Metal,-15.450058,-43.928352
Jaz_LOW_19,concert,Jazz,-6.709517,23.366777
80s_MED_08,videogame,80s,38.137806,19.594503
Ele_MED_19,movie,Electronic,14.0189705,-23.432358
Ele_MED_20,concert,Electronic,15.927637,-38.64977
Ele_LOW_09,videogame,Electronic,-34.616398,-20.059883
Met_MED_20,videogame,Metal,32.619946,20.999914
Jaz_MED_07,videogame,Jazz,48.79934,10.175389
Ele_LOW_14,bar,Electronic,25.797718,24.270327
80s_LOW_06,concert,80s,-36.89844,18.963377
Ele_LOW_09,videogame,Electronic,-39.330097,-8.394348
Jaz_MED_02,bar,Jazz,34.6386,-16.938284
Jaz_LOW_19,concert,Jazz,27.517208,16.34811
Ele_MED_19,movie,Electronic,18.764189,-0.4572568
80s_LOW_02,bar,80s,34.937836,-16.092014
Met_MED_19,bar,Metal,-13.543938,-42.689465
Jaz_LOW_21,movie,Jazz,19.010199,-3.785225
Jaz_MED_07,videogame,Jazz,28.820002,-20.550024
Ele_LOW_14,bar,Electronic,-21.57412,33.245953
80s_MED_08,videogame,80s,-37.278297,-34.0086
80s_MED_13,movie,80s,23.688627,-26.60264
Jaz_LOW_21,movie,Jazz,25.22353,8.713955
Ele_MED_19,movie,Electronic,-22.202324,3.1281443
80s_MED_13,movie,80s,0.96852577,-5.127111
80s_LOW_02,bar,80s,25.68556,19.921852
Ele_LOW_14,bar,Electronic,25.439665,26.80854
80s_MED_08,videogame,80s,0.30646378,-38.962776
Jaz_LOW_19,concert,Jazz,25.685698,6.1902637
Ele_MED_20,concert,Electronic,5.27096,12.600218
Met_MED_19,bar,Metal,31.146004,14.430943
Met_LOW_09,concert,Metal,17.553223,12.950512
Ele_LOW_09,videogame,Electronic,-38.131607,-13.978689
80s_LOW_06,concert,80s,3.928437,-4.5379815
Jaz_MED_07,videogame,Jazz,23.067513,15.58099
Met_MED_20,videogame,Metal,-50.94982,5.7810073
Jaz_MED_02,bar,Jazz,43.387257,0.8601608
Ele_MED_20,concert,Electronic,14.487648,-13.366605
Ele_MED_19,movie,Electronic,-0.8075784,-35.68973
Jaz_MED_07,videogame,Jazz,-15.008485,18.183336
Ele_LOW_14,bar,Electronic,41.496582,21.458231
Met_MED_19,bar,Metal,42.83967,19.640284
80s_LOW_06,concert,80s,-16.297615,16.014616
Jaz_LOW_19,concert,Jazz,36.9119,23.016298
Met_LOW_09,concert,Metal,36.81742,23.23828
Jaz_MED_02,bar,Jazz,-11.612071,14.824816
Jaz_LOW_21,movie,Jazz,-11.57991,12.773869
Ele_MED_20,concert,Electronic,13.808131,22.545202
Ele_LOW_09,videogame,Electronic,19.499924,-12.942113
Jaz_MED_02,bar,Jazz,16.880917,-9.855354
Met_MED_20,videogame,Metal,-1.7060524,-35.60258
Jaz_MED_07,videogame,Jazz,27.72742,-22.6542
Jaz_LOW_21,movie,Jazz,19.051018,-12.346021
80s_LOW_02,bar,80s,16.993847,-10.069393
Ele_LOW_14,bar,Electronic,28.691368,22.04146
Jaz_LOW_19,concert,Jazz,-20.037024,-42.613052
80s_LOW_06,concert,80s,32.106434,26.76738
80s_MED_13,movie,80s,25.229218,-8.899157
Ele_MED_19,movie,Electronic,36.415924,29.591036
Met_LOW_14,movie,Metal,-43.763985,-1.851506
Met_LOW_09,concert,Metal,26.01496,17.231945
80s_MED_08,videogame,80s,-14.250302,-37.751904
80s_LOW_06,concert,80s,32.214184,7.9437437
Ele_MED_19,movie,Electronic,13.7994995,-29.999014
80s_MED_13,movie,80s,-22.677507,-7.407605
80s_LOW_02,bar,80s,38.82803,-0.29607716
Met_LOW_14,movie,Metal,-36.96628,-16.230415
Ele_LOW_09,videogame,Electronic,8.722624,-36.773666
Met_MED_19,bar,Metal,39.284092,-4.9693494
Met_MED_20,videogame,Metal,-26.666302,-18.532593
Jaz_MED_02,bar,Jazz,9.373717,29.47694
Met_LOW_09,concert,Metal,24.641096,19.80638
Ele_LOW_14,bar,Electronic,-44.765907,-18.728241
Jaz_LOW_19,concert,Jazz,41.27971,-2.297138
Met_MED_20,videogame,Metal,-19.561428,-39.716484
Ele_MED_19,movie,Electronic,-32.444897,12.986177
Ele_MED_20,concert,Electronic,-10.214793,35.437645
Ele_LOW_09,videogame,Electronic,-51.632637,-13.323322
80s_MED_08,videogame,80s,39.38806,19.763988
Met_MED_19,bar,Metal,-50.832935,-12.473306
Met_LOW_09,concert,Metal,-53.036274,-6.0711102
80s_LOW_06,concert,80s,30.485619,25.036581
Jaz_LOW_21,movie,Jazz,-5.171046,-28.337952
80s_LOW_02,bar,80s,-9.684414,34.950256
Ele_LOW_14,bar,Electronic,-46.28046,-12.624541
Jaz_MED_02,bar,Jazz,20.909916,41.906998
Jaz_MED_07,videogame,Jazz,48.399162,7.578228
Jaz_LOW_19,concert,Jazz,30.582552,24.992083
80s_MED_13,movie,80s,-2.5011454,44.34826
80s_LOW_06,concert,80s,19.055502,35.943005
Jaz_MED_07,videogame,Jazz,17.364832,35.732822
Ele_MED_19,movie,Electronic,-34.64808,17.253838
Jaz_MED_02,bar,Jazz,3.9469857,25.408377
Ele_LOW_14,bar,Electronic,20.213808,32.644276
Ele_MED_20,concert,Electronic,-19.541435,21.923176
Met_LOW_09,concert,Metal,16.602655,26.773464
80s_LOW_02,bar,80s,-33.55209,-19.633223
Jaz_LOW_19,concert,Jazz,-18.397442,14.403618
80s_MED_08,videogame,80s,22.929228,-37.431355
Ele_LOW_09,videogame,Electronic,-52.74851,-9.500277
Met_MED_19,bar,Metal,-29.53148,-38.34582
Jaz_LOW_21,movie,Jazz,-7.772932,10.965386
80s_LOW_06,concert,80s,-37.862133,23.562452
80s_MED_08,videogame,80s,-34.582676,-32.715363
Met_LOW_14,movie,Metal,-48.463596,-11.655968
Ele_LOW_09,videogame,Electronic,-37.83318,-16.396088
Met_LOW_09,concert,Metal,11.798589,18.71784
80s_MED_13,movie,80s,9.835319,-34.05718
80s_MED_08,videogame,80s,27.889124,40.529243
Jaz_LOW_21,movie,Jazz,-3.1889987,2.32275
80s_MED_13,movie,80s,-10.051283,-24.235016
80s_LOW_06,concert,80s,-17.066395,-10.862301
Ele_LOW_09,videogame,Electronic,26.271255,22.346947
Met_MED_20,videogame,Metal,-1.2022212,19.032562
Ele_MED_20,concert,Electronic,-15.478647,7.7586355
Jaz_MED_07,videogame,Jazz,39.34577,-15.25523
Jaz_LOW_19,concert,Jazz,-8.043612,11.022389
Met_MED_19,bar,Metal,-0.32552943,18.4451
Jaz_LOW_21,movie,Jazz,-18.201668,28.160223
Met_LOW_09,concert,Metal,-22.584072,5.950818
Met_MED_19,bar,Metal,16.292362,-2.5222335
Met_MED_20,videogame,Metal,-14.874459,-45.69649
Jaz_MED_02,bar,Jazz,42.37153,19.500854
80s_LOW_02,bar,80s,-2.866813,34.79457
80s_LOW_06,concert,80s,22.820463,35.918835
80s_MED_08,videogame,80s,20.205128,10.773754
Ele_MED_19,movie,Electronic,25.660688,43.066162
Jaz_LOW_19,concert,Jazz,18.476475,33.379406
Ele_LOW_09,videogame,Electronic,43.974392,20.812643
Ele_MED_20,concert,Electronic,25.952847,-18.681263
80s_MED_13,movie,80s,5.366375,-30.185385
Ele_LOW_14,bar,Electronic,36.50731,31.45246
Met_MED_19,bar,Metal,17.522106,-18.698513
Met_LOW_09,concert,Metal,-3.6796515,-5.605197
Met_LOW_14,movie,Metal,-26.037346,4.8275967
Jaz_LOW_21,movie,Jazz,-3.9156752,-27.220354
Ele_LOW_14,bar,Electronic,-3.145921,-15.719786
Ele_MED_19,movie,Electronic,15.350382,-14.3169155
Met_MED_20,videogame,Metal,11.103705,-3.8724942
Ele_MED_20,concert,Electronic,35.816063,-22.435904
80s_LOW_06,concert,80s,3.3671935,33.018738
Jaz_LOW_19,concert,Jazz,5.3549185,-8.388308
Jaz_MED_02,bar,Jazz,7.0264792,-27.800539
80s_MED_08,videogame,80s,22.84912,8.0101185
Ele_LOW_09,videogame,Electronic,8.581171,9.91349
Jaz_LOW_21,movie,Jazz,2.2878768,-28.65262
Met_MED_19,bar,Metal,0.37055597,21.62083
80s_LOW_02,bar,80s,-4.642472,37.898613
Ele_MED_19,movie,Electronic,21.432467,37.624958
80s_LOW_06,concert,80s,12.535318,32.685745
80s_MED_08,videogame,80s,13.343933,-35.220173
Jaz_MED_02,bar,Jazz,0.039657798,36.910286
Met_MED_20,videogame,Metal,-50.635567,4.467533
Met_LOW_09,concert,Metal,0.16924539,20.960485
Ele_LOW_09,videogame,Electronic,-16.375353,-47.478092
Met_LOW_14,movie,Metal,-41.827194,-3.9196875
Jaz_MED_07,videogame,Jazz,3.592937,45.138794
Ele_LOW_14,bar,Electronic,-38.326267,-34.3655
Ele_MED_20,concert,Electronic,-8.018648,17.991095
Ele_LOW_14,bar,Electronic,30.80272,23.506372
Ele_LOW_09,videogame,Electronic,-50.425613,-4.092523
Jaz_LOW_19,concert,Jazz,-20.693134,-20.758204
Jaz_MED_07,videogame,Jazz,26.303965,17.158396
Ele_MED_20,concert,Electronic,7.6528344,-38.504715
80s_MED_08,videogame,80s,29.013477,27.505411
Jaz_LOW_21,movie,Jazz,34.238815,21.045376
Met_LOW_09,concert,Metal,-1.0787905,21.8977
80s_MED_13,movie,80s,-0.56571317,31.947102
80s_LOW_02,bar,80s,13.702088,-24.220097
Met_MED_19,bar,Metal,-27.439787,15.22933
Met_MED_20,videogame,Metal,-51.81983,-7.8029027
Ele_MED_19,movie,Electronic,11.725267,-26.547104
80s_LOW_06,concert,80s,25.222185,35.466274
Jaz_MED_02,bar,Jazz,14.255988,-30.372383
80s_LOW_02,bar,80s,-21.09466,17.839417
Ele_LOW_14,bar,Electronic,-0.51995337,16.824928
Jaz_MED_02,bar,Jazz,7.604213,7.4661636
Met_LOW_09,concert,Metal,-16.447556,31.225044
Ele_LOW_09,videogame,Electronic,-25.56987,-22.213448
80s_LOW_06,concert,80s,32.07571,33.8807
Met_MED_19,bar,Metal,-20.235014,12.156188
Jaz_LOW_21,movie,Jazz,-21.096237,-19.658983
80s_MED_13,movie,80s,-22.524689,-7.8051066
Met_LOW_09,concert,Metal,-18.860836,26.125385
Ele_LOW_09,videogame,Electronic,-31.30114,23.511253
Jaz_LOW_21,movie,Jazz,-10.425049,-7.253975
Jaz_MED_02,bar,Jazz,43.53274,1.1465445
80s_MED_13,movie,80s,-9.583874,-6.806629
80s_LOW_02,bar,80s,-9.742227,38.007538
Ele_MED_20,concert,Electronic,-1.7593528,26.830164
Met_LOW_14,movie,Metal,-9.58492,-6.795764
Jaz_MED_07,videogame,Jazz,45.95469,7.2824697
Met_MED_19,bar,Metal,40.650326,25.448185
Ele_MED_19,movie,Electronic,-6.226766,-9.874226
80s_MED_08,videogame,80s,1.946706,-0.868944
Met_MED_19,bar,Metal,-37.69769,-5.6616716
Ele_LOW_14,bar,Electronic,-28.49101,-23.82253
Jaz_MED_07,videogame,Jazz,26.847115,-5.7977877
Jaz_LOW_19,concert,Jazz,8.104712,15.089843
Ele_MED_19,movie,Electronic,-28.901014,8.2442665
Ele_LOW_09,videogame,Electronic,-22.394976,-33.008728
Jaz_LOW_21,movie,Jazz,-16.650043,-2.9589064
Jaz_MED_02,bar,Jazz,15.004918,-36.29632
Jaz_LOW_19,concert,Jazz,-41.76188,-3.8992596
Jaz_MED_07,videogame,Jazz,37.12072,3.7204964
Ele_MED_19,movie,Electronic,-30.426987,5.8610506
Met_LOW_14,movie,Metal,-38.912582,-17.39014
80s_MED_13,movie,80s,-22.96319,9.293995
Met_MED_20,videogame,Metal,-51.20161,-9.573182
Ele_LOW_09,videogame,Electronic,-21.527607,-24.735226
80s_LOW_02,bar,80s,34.483273,2.1299455
80s_LOW_06,concert,80s,-5.8319974,-16.313986
Ele_LOW_14,bar,Electronic,-36.240078,-17.863756
Jaz_LOW_21,movie,Jazz,40.60257,-0.21493584
Jaz_MED_02,bar,Jazz,10.007678,15.143167
Met_MED_19,bar,Metal,-53.305237,-7.7211375
Met_MED_19,bar,Metal,-7.126421,-28.710468
Ele_LOW_09,videogame,Electronic,-28.776005,-38.818516
Ele_MED_19,movie,Electronic,-6.6932096,-28.410053
Ele_MED_20,concert,Electronic,-18.79469,7.697298
Met_LOW_14,movie,Metal,-31.352974,-24.918385
Jaz_MED_07,videogame,Jazz,42.58048,3.991091
Jaz_LOW_21,movie,Jazz,-5.046724,-13.973531
Ele_LOW_14,bar,Electronic,-16.88584,12.30118
Jaz_MED_02,bar,Jazz,41.99674,2.7677686
Met_MED_20,videogame,Metal,-27.339544,-18.623856
Jaz_MED_07,videogame,Jazz,18.123283,20.74742
Met_MED_20,videogame,Metal,-50.180206,-13.764449
Jaz_MED_02,bar,Jazz,21.280632,-17.916147
80s_LOW_06,concert,80s,21.049133,25.50788
80s_MED_13,movie,80s,-20.15933,-8.532576
80s_MED_08,videogame,80s,3.5129457,-35.607437
Ele_LOW_14,bar,Electronic,-26.660654,-36.99515
Met_LOW_14,movie,Metal,-35.010086,5.2534237
Jaz_LOW_21,movie,Jazz,-6.9211836,-29.145105
80s_LOW_02,bar,80s,-29.021542,10.905652
Ele_LOW_09,videogame,Electronic,-19.20261,-44.13674
Jaz_LOW_19,concert,Jazz,-39.57934,-31.886108
Met_MED_19,bar,Metal,19.123035,15.186214
