,bar_80s,bar_Ele,bar_Jaz,bar_Met,con_80s,con_Ele,con_Jaz,con_Met,mov_80s,mov_Ele,mov_Jaz,mov_Met,vid_80s,vid_Ele,vid_Jaz,vid_Met
compete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
competent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
competition,0.0,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.0,0.0,0.0
competitive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
competitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
compilation,0.0,0.016160210246008125,0.0,0.0,0.016089787664062355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015631025331768782,0.0,0.0,0.0
complete,0.0,0.0,0.011288630781616685,0.0,0.0,0.0,0.011725346879834451,0.0,0.0,0.0,0.0,0.0,0.024112350474625368,0.01209112721158031,0.02347651275631069,0.023603270491806473
completely,0.0,0.0,0.0,0.0,0.016089787664062355,0.0,0.0,0.014068641468207018,0.0,0.0,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
complicated,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compliment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
compose,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer,0.01392527611239137,0.013482393187028343,0.0,0.03873742678779527,0.0,0.0,0.0,0.0,0.0,0.013098901818137514,0.0,0.0,0.0,0.0,0.012697010756080526,0.0
concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concentration,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concert,0.0,0.0,0.0,0.025824951191863513,0.0,0.013483424409507625,0.0,0.0469496257769426,0.0,0.0,0.0,0.013594106743855078,0.013040896512554006,0.0,0.0,0.0
conclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
conference,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
confide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
confident,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.017099936186319564
conflict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
confrontation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
confuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570055141075269,0.0,0.016294111886511115,0.031262050663537565,0.0,0.0,0.0
congregation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
conjure,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connect,0.0,0.016160210246008125,0.0,0.0,0.016089787664062355,0.0,0.0,0.0,0.015436375012630385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
console,0.0,0.01246433439025354,0.0,0.0,0.01241001760868729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012056175237312684,0.01209112721158031,0.02347651275631069,0.011801635245903237
constant,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constantly,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contemplate,0.0,0.0,0.014635891585445012,0.0,0.0,0.0,0.0,0.0,0.015436375012630385,0.0,0.0,0.0,0.0,0.015676341129226813,0.0,0.0
contemplative,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contest,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
context,0.0,0.009479284750812382,0.008585147210861505,0.009078583550694633,0.009437976147954554,0.009480009789118782,0.0,0.0,0.0,0.0,0.0,0.009557829012279667,0.018337749052936843,0.009195455947209585,0.017854186385368752,0.008975293627280879
continue,0.012873775117940491,0.0,0.0,0.0,0.0,0.0,0.0,0.010851112021864697,0.011906041877042212,0.012109800548128965,0.011174103961018726,0.0,0.024112350474625368,0.0,0.0,0.0
contra,0.0,0.0,0.0,0.0,0.0,0.03612306609042438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751939451021994,0.0,0.0
contribute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
control,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
controller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
conversating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
conversation,0.0,0.0,0.011288630781616685,0.0,0.0,0.0,0.011725346879834451,0.0,0.0,0.012109800548128965,0.0,0.012567612429166744,0.0,0.02418225442316062,0.011738256378155345,0.0
converse,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
convey,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cook,0.0,0.0,0.013301190744182649,0.0,0.0,0.0,0.013815765473024811,0.0,0.0,0.0,0.013166245850017185,0.0,0.0,0.0,0.027661953005712968,0.0
cooking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058589793790084034,0.0
cool,0.016291283802591802,0.007886575891754058,0.028570685151973037,0.02265960145021928,0.0,0.0,0.014837990562458752,0.020597518276774984,0.02259998004557354,0.007662251193413408,0.014140413142290743,0.023855769453267766,0.06102656619848171,0.022951307960466485,0.007427163526323299,0.0
cooling,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032381354056684686,0.03641959204386513,0.0,0.0,0.0,0.0
copy,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
copyright,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corner,0.025747550235880982,0.0,0.0,0.011937451415415646,0.0,0.012465287744871982,0.011725346879834451,0.0,0.0,0.0,0.022348207922037452,0.0,0.0,0.0,0.02347651275631069,0.0
corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
corridor,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosy,0.01669105674254255,0.0,0.014635891585445012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028974811436704665,0.0,0.0,0.0,0.0,0.0
couch,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
could,0.07503379778747085,0.0726474043258976,0.09570168321883257,0.06957650785384767,0.0328776469026254,0.052838517003055335,0.0497020167650544,0.04024673107863654,0.05677645074581069,0.05133165918525633,0.05920672412687449,0.05993128828590077,0.0319402183741519,0.06406563208077719,0.06841551505964946,0.05627856588939772
couldve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
country,0.015168937823734503,0.014686501173731754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014268760320071593,0.0,0.0,0.0,0.0,0.027661953005712968,0.0
countryside,0.0,0.0,0.0,0.0,0.0,0.041479109842654106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
county,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
couple,0.03916267851616868,0.0,0.01717029442172301,0.018157167101389267,0.009437976147954554,0.009480009789118782,0.008917275355105373,0.0,0.018109392394965125,0.0,0.05948633675549658,0.0,0.0,0.0,0.04463546596342188,0.017950587254561758
course,0.018653409329035957,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cousin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.01751939451021994,0.0,0.0
cover,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751939451021994,0.0,0.0
covert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751939451021994,0.01700810360791257,0.0
covid,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cowboy,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coworkers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
cozy,0.011962923525897964,0.023164903495017288,0.031469796275464756,0.0,0.0,0.0,0.010895749440473815,0.0,0.0,0.0,0.01038350832847898,0.0,0.0,0.011235649904468665,0.010907745559697255,0.0
crack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
crackle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
craft,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crap,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crash,0.0,0.0,0.01635662024578986,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crazy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031445358081017366,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cream,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900486316919321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
create,0.01669105674254255,0.0,0.0,0.0,0.0,0.016161446285622487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015676341129226813,0.0,0.0
creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240625292516942,0.0,0.0,0.03419987237263913
credit,0.027591428687240346,0.0,0.0,0.017056449327845075,0.026597490846357902,0.008905315773803057,0.0,0.0,0.10206942482315494,0.008651352463421958,0.0,0.026935252397332774,0.051678252300309216,0.008638012060703644,0.008385917904248481,0.04215598174027211
creep,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creepy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
crime,0.0,0.013482393187028343,0.012210660752166435,0.0,0.013423639932919344,0.0,0.025366093677948634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012697010756080526,0.0
criminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
crocodile,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
croon,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crouch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
crowd,0.024436925703887703,0.03943287945877029,0.007142671287993259,0.03776600241703214,0.03926103978943623,0.10253332841917638,0.05935196224983501,0.10985343080946658,0.007533326681857846,0.0,0.0,0.03975961575544627,0.0076283207748102135,0.015300871973644324,0.0,0.01493453065354133
crowded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cruel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
cruise,0.0,0.0,0.0,0.0,0.0,0.0,0.030404202078157777,0.0,0.015436375012630385,0.01570055141075269,0.0,0.0,0.0,0.0,0.0,0.0
crumble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crunchy,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cry,0.02231899096448037,0.010804576128048561,0.0,0.010347853206954583,0.0,0.01080540253339276,0.0,0.0,0.0,0.020994504451044674,0.0,0.010894101601199042,0.01045076769333923,0.0,0.0,0.010230122400240649
cubicle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039059862526722694,0.0
cuddleits,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cue,0.0,0.0,0.0,0.0,0.0,0.03612306609042438,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
culprit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
culture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
cup,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curiosity,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curly,0.018653409329035957,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curtain,0.0,0.0,0.0,0.0,0.0,0.016161446285622487,0.0,0.0,0.0,0.0,0.028974811436704665,0.0,0.015631025331768782,0.0,0.0,0.0
customer,0.012873775117940491,0.0,0.011288630781616685,0.011937451415415646,0.01241001760868729,0.0,0.0,0.0,0.0,0.0,0.011174103961018726,0.0,0.012056175237312684,0.0,0.0,0.0
customization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
cut,0.0,0.0,0.0,0.014065684434859057,0.0,0.0,0.0,0.0,0.014028675140359662,0.0,0.0,0.0,0.0,0.0,0.013830976502856484,0.013905654683529898
cute,0.0,0.0,0.0,0.0,0.016089787664062355,0.0,0.0,0.0,0.0,0.0,0.028974811436704665,0.0,0.015631025331768782,0.0,0.0,0.0
cutesy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
cutscene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015631025331768782,0.031352682258453626,0.0152188384115293,0.0
cyber,0.0,0.0,0.0,0.0,0.0,0.041479109842654106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cybernetic,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyberpunk,0.0,0.04044717956108503,0.0,0.0,0.0,0.013483424409507625,0.0,0.0,0.0,0.026197803636275028,0.0,0.013594106743855078,0.0,0.026157406570923587,0.0,0.0
cyberspace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
dad,0.012873775117940491,0.0,0.011288630781616685,0.023874902830831293,0.02482003521737458,0.0,0.0,0.010851112021864697,0.0,0.0,0.0,0.0,0.012056175237312684,0.0,0.0,0.0
daily,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daisy,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040234064707969926,0.0,0.0
damn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damnation,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dance,0.15916538680357423,0.10507039873513742,0.10150356157117053,0.02683438448356196,0.11856086216185856,0.0910679771847736,0.06589397841868741,0.018294288826982846,0.08029133546713987,0.054443621610572625,0.06907572032466187,0.014125466660712273,0.04065189844058305,0.013589917359421031,0.05936987437078689,0.0
dancer,0.0333821134850851,0.0,0.0,0.0,0.0,0.032322892571244974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304376768230586,0.0
dancing,0.008651151228297892,0.025128023625305033,0.015171874785367216,0.008021943565823352,0.03335802842446072,0.016753297055011426,0.023638229221591308,0.007291925657885081,0.008000836418619815,0.0,0.02252692679230837,0.008445410511470169,0.008101725737581304,0.0,0.0,0.0
danger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.01700810360791257,0.0
dare,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark,0.043408741855520246,0.028018772996036646,0.012687945196396317,0.00670859612089049,0.013948336724924537,0.04203137408528012,0.006589397841868741,0.03658857765396569,0.0,0.006805452701321578,0.012559221877211249,0.014125466660712273,0.0338765820338192,0.013589917359421031,0.00659665270786521,0.006632270295868195
darkened,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darker,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darkly,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darkness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040234064707969926,0.0,0.0
dart,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dash,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03503878902043988,0.0,0.0
dat,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
date,0.0,0.011582451747508644,0.031469796275464756,0.0,0.0,0.0,0.02179149888094763,0.0,0.011063659817446022,0.0,0.07268455829935284,0.0,0.022406341738532624,0.0,0.04363098223878902,0.0
dating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
daughter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
david,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davis,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dawn,0.018653409329035957,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day,0.007675023976938732,0.029723702465009966,0.01346000083456129,0.014233622227745333,0.04439125982626805,0.029725975930093216,0.006990359674315164,0.019407487900312874,0.028392342118635415,0.014439122745481724,0.013323444760520976,0.0,0.00718759129849961,0.0,0.02799222398230266,0.007035840897450984
daydream,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daylight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
dead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03140110282150538,0.0,0.0,0.031262050663537565,0.015676341129226813,0.0,0.0
deal,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.0,0.0,0.0
dearly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
death,0.0,0.0,0.0,0.015477097984908927,0.0,0.0,0.0,0.014068641468207018,0.0,0.0,0.0,0.0,0.0,0.0,0.0152188384115293,0.0
debauchery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
decapitate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
decide,0.0,0.0,0.0,0.0,0.013423639932919344,0.013483424409507625,0.0,0.0,0.012878500597113943,0.0,0.0,0.0,0.0,0.013078703285461794,0.025394021512161052,0.0
deck,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decompress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
decor,0.04283837991837428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decorating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
decoration,0.015168937823734503,0.0,0.013301190744182649,0.014065684434859057,0.0,0.0,0.0,0.0,0.0,0.0,0.013166245850017185,0.0,0.0,0.0,0.0,0.0
dedication,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep,0.0,0.02492866878050708,0.0,0.011937451415415646,0.0,0.012465287744871982,0.0,0.010851112021864697,0.0,0.012109800548128965,0.0,0.0,0.0,0.02418225442316062,0.0,0.0
deeply,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
defeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017099936186319564
defining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
definitely,0.015168937823734503,0.0,0.013301190744182649,0.0,0.014622500686321063,0.0,0.0,0.012785670253682027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
definitively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
defy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
deject,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delicate,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deliver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
demographic,0.018653409329035957,0.036120303371055644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
denim,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dennys,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
dentist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
department,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
